user_id,date,daily_expense,daily_income,txn_count,daily_net,dow,is_weekend,day,month,expense_7d_sum,expense_7d_mean,expense_30d_sum,expense_30d_mean,target
7,2023-05-15,505.0,0.0,3,53069.0,0,0,15,5,1716.0,245.14285714285714,6550.0,218.33333333333334,2328.0
7,2023-05-16,432.0,0.0,2,32768.0,1,0,16,5,2016.0,288.0,6955.0,231.83333333333334,2398.0
7,2023-05-17,270.0,0.0,2,32702.0,2,0,17,5,2328.0,332.57142857142856,7387.0,246.23333333333332,2005.0
7,2023-05-18,329.0,0.0,3,50698.0,3,0,18,5,2398.0,342.57142857142856,7582.0,252.73333333333332,2075.0
7,2023-05-21,210.0,0.0,2,32365.0,6,1,21,5,2005.0,286.42857142857144,7731.0,257.7,2163.0
7,2023-05-23,247.0,0.0,3,48936.0,1,0,23,5,2075.0,296.42857142857144,7881.0,262.7,2198.0
7,2023-05-25,205.0,0.0,2,32807.0,3,0,25,5,2163.0,309.0,7678.0,255.93333333333334,1793.0
7,2023-05-26,100.0,0.0,1,16251.0,4,0,26,5,2198.0,314.0,7623.0,254.1,1626.0
7,2023-05-28,265.0,0.0,2,32022.0,6,1,28,5,1793.0,256.14285714285717,7648.0,254.93333333333334,1456.0
7,2023-05-30,100.0,0.0,1,16036.0,1,0,30,5,1626.0,232.28571428571428,7813.0,260.43333333333334,2027.0
7,2023-05-31,900.0,0.0,3,44590.0,2,0,31,5,1456.0,208.0,7634.0,254.46666666666667,1817.0
7,2023-06-01,0.0,6000.0,1,20570.0,3,0,1,6,2027.0,289.57142857142856,8134.0,271.1333333333333,1936.0
7,2023-06-06,366.0,0.0,2,40508.0,1,0,6,6,1817.0,259.57142857142856,8019.0,267.3,2050.0
7,2023-06-07,319.0,0.0,2,39910.0,2,0,7,6,1936.0,276.57142857142856,8255.0,275.1666666666667,2180.0
7,2023-06-09,230.0,0.0,1,19655.0,4,0,9,6,2050.0,292.85714285714283,8218.0,273.93333333333334,2015.0
7,2023-06-11,100.0,0.0,1,19555.0,6,1,11,6,2180.0,311.42857142857144,8338.0,277.93333333333334,2184.0
7,2023-06-14,269.0,0.0,2,38751.0,2,0,14,6,2015.0,287.85714285714283,8328.0,277.6,1429.0
7,2023-06-18,145.0,0.0,1,19141.0,6,1,18,6,2184.0,312.0,8482.0,282.73333333333335,1644.0
7,2023-06-20,215.0,0.0,3,56963.0,1,0,20,6,1429.0,204.14285714285714,8327.0,277.56666666666666,1480.0
7,2023-06-21,202.0,0.0,2,37570.0,2,0,21,6,1644.0,234.85714285714286,7402.0,246.73333333333332,1246.0
7,2023-06-26,85.0,0.0,1,18639.0,0,0,26,6,1480.0,211.42857142857142,7504.0,250.13333333333333,1216.0
7,2023-06-27,200.0,1000.0,2,39078.0,1,0,27,6,1246.0,178.0,7510.0,250.33333333333334,2295.0
7,2023-06-28,1179.0,0.0,4,73908.0,2,0,28,6,1216.0,173.71428571428572,7410.0,247.0,2979.0
7,2023-06-30,953.0,0.0,3,59569.0,4,0,30,6,2295.0,327.85714285714283,8589.0,286.3,3069.0
7,2023-07-01,235.0,6000.0,3,70301.0,5,1,1,7,2979.0,425.57142857142856,9337.0,311.23333333333335,3454.0
7,2023-07-04,600.0,0.0,1,22472.0,1,0,4,7,3069.0,438.42857142857144,9452.0,315.06666666666666,8064.0
7,2023-07-08,4812.0,3000.0,3,65972.0,5,1,8,7,3454.0,493.42857142857144,9852.0,328.4,8059.0
7,2023-07-09,80.0,0.0,1,20580.0,6,1,9,7,8064.0,1152.0,13942.0,464.73333333333335,8328.0
7,2023-07-10,469.0,0.0,2,40341.0,0,0,10,7,8059.0,1151.2857142857142,13882.0,462.73333333333335,8039.0
7,2023-07-13,890.0,0.0,4,77744.0,3,0,13,7,8328.0,1189.7142857142858,14192.0,473.06666666666666,7685.0
7,2023-07-18,599.0,0.0,4,75052.0,1,0,18,7,8039.0,1148.4285714285713,14912.0,497.06666666666666,7530.0
7,2023-07-20,80.0,0.0,1,18542.0,3,0,20,7,7685.0,1097.857142857143,15006.0,500.2,7010.0
7,2023-07-24,80.0,0.0,1,18462.0,0,0,24,7,7530.0,1075.7142857142858,14654.0,488.46666666666664,2776.0
7,2023-07-26,578.0,0.0,2,35966.0,2,0,26,7,7010.0,1001.4285714285714,14464.0,482.1333333333333,2933.0
7,2023-07-27,237.0,0.0,1,17647.0,3,0,27,7,2776.0,396.57142857142856,14713.0,490.43333333333334,2553.0
7,2023-07-29,89.0,0.0,1,17558.0,5,1,29,7,2933.0,419.0,14740.0,491.3333333333333,2943.0
7,2023-08-01,1280.0,6000.0,2,55836.0,1,0,1,8,2553.0,364.7142857142857,14582.0,486.06666666666666,2344.0
7,2023-09-01,0.0,10000.0,1,33558.0,4,0,1,9,2943.0,420.42857142857144,15657.0,521.9,2609.0
7,2023-09-03,345.0,3500.0,3,106839.0,6,1,3,9,2344.0,334.85714285714283,15557.0,518.5666666666667,2748.0
7,2023-09-04,219.0,3000.0,3,114931.0,0,0,4,9,2609.0,372.7142857142857,15637.0,521.2333333333333,2285.0
7,2023-09-05,115.0,0.0,2,76278.0,1,0,5,9,2748.0,392.57142857142856,15756.0,525.2,2229.0
7,2023-09-06,181.0,0.0,3,113979.0,2,0,6,9,2285.0,326.42857142857144,14971.0,499.03333333333336,2330.0
7,2023-09-07,190.0,0.0,3,113324.0,3,0,7,9,2229.0,318.42857142857144,15152.0,505.06666666666666,2110.0
7,2023-09-08,1060.0,0.0,4,147362.0,4,0,8,9,2330.0,332.85714285714283,14976.0,499.2,2268.0
7,2023-09-09,158.0,0.0,2,71908.0,5,1,9,9,2110.0,301.42857142857144,15717.0,523.9,2088.0
7,2023-09-10,165.0,0.0,2,73618.0,6,1,10,9,2268.0,324.0,15645.0,521.5,2083.0
7,2023-09-11,214.0,0.0,3,106843.0,0,0,11,9,2088.0,298.2857142857143,15710.0,523.6666666666666,2193.0
7,2023-09-12,225.0,0.0,2,70762.0,1,0,12,9,2083.0,297.57142857142856,15655.0,521.8333333333334,2906.0
7,2023-09-13,894.0,0.0,3,103420.0,2,0,13,9,2193.0,313.2857142857143,15735.0,524.5,4106.0
7,2023-09-14,1390.0,0.0,5,167976.0,3,0,14,9,2906.0,415.14285714285717,16414.0,547.1333333333333,3347.0
7,2023-09-15,301.0,0.0,3,98107.0,4,0,15,9,4106.0,586.5714285714286,17602.0,586.7333333333333,3209.0
7,2023-09-18,20.0,0.0,1,32451.0,0,0,18,9,3347.0,478.14285714285717,17818.0,593.9333333333333,3246.0
7,2023-09-19,202.0,0.0,2,64595.0,1,0,19,9,3209.0,458.42857142857144,17638.0,587.9333333333333,3230.0
7,2023-09-20,198.0,0.0,3,96378.0,2,0,20,9,3246.0,463.7142857142857,16661.0,555.3666666666667,3180.0
7,2023-09-21,175.0,0.0,2,63842.0,3,0,21,9,3230.0,461.42857142857144,15906.0,530.2,3685.0
7,2023-09-22,1399.0,0.0,7,220758.0,4,0,22,9,3180.0,454.2857142857143,15846.0,528.2,2725.0
7,2023-09-23,430.0,1000.0,3,92156.0,5,1,23,9,3685.0,526.4285714285714,16645.0,554.8333333333334,2623.0
7,2023-09-24,199.0,0.0,2,62331.0,6,1,24,9,2725.0,389.2857142857143,12263.0,408.76666666666665,3362.0
7,2023-09-25,759.0,0.0,6,190291.0,0,0,25,9,2623.0,374.7142857142857,12382.0,412.73333333333335,4739.0
7,2023-09-26,1579.0,0.0,3,89749.0,1,0,26,9,3362.0,480.2857142857143,12672.0,422.4,4926.0
7,2023-09-27,385.0,0.0,4,124293.0,2,0,27,9,4739.0,677.0,13361.0,445.3666666666667,5839.0
7,2023-09-29,1088.0,0.0,3,83191.0,4,0,29,9,4926.0,703.7142857142857,13147.0,438.23333333333335,4635.0
7,2023-10-02,195.0,0.0,1,36238.0,0,0,2,10,5839.0,834.1428571428571,14155.0,471.8333333333333,4400.0
8,2023-11-02,204.0,0.0,2,84975.0,3,0,2,11,2754.0,393.42857142857144,15503.0,516.7666666666667,1724.0
8,2023-11-03,300.0,0.0,2,84600.0,4,0,3,11,1739.0,248.42857142857142,15602.0,520.0666666666667,2456.0
8,2023-11-04,837.0,0.0,3,124916.0,5,1,4,11,1724.0,246.28571428571428,15677.0,522.5666666666667,2384.0
8,2023-11-05,115.0,0.0,1,41241.0,6,1,5,11,2456.0,350.85714285714283,16367.0,545.5666666666667,2541.0
8,2023-11-06,566.0,0.0,4,163653.0,0,0,6,11,2384.0,340.57142857142856,16116.0,537.2,3040.167
8,2023-11-07,708.1669999999999,0.0,3,121016.833,1,0,7,11,2541.0,363.0,16422.0,547.4,2991.167
8,2023-11-08,261.0,0.0,2,79605.666,2,0,8,11,3040.167,434.3095714285714,16967.167,565.5722333333334,3012.167
8,2023-11-09,225.0,0.0,2,78948.666,3,0,9,11,2991.167,427.3095714285714,16188.167,539.6055666666666,2751.167
8,2023-11-10,39.0,0.0,1,39666.833,4,0,10,11,3012.167,430.3095714285714,16108.167,536.9389,2518.167
8,2023-11-11,604.0,0.0,4,156116.332,5,1,11,11,2751.167,393.02385714285714,9872.167,329.0722333333333,2543.167
8,2023-11-12,140.0,0.0,1,39037.833,6,1,12,11,2518.167,359.73814285714286,9886.167,329.53889999999996,2180.167
8,2023-11-13,203.0,0.0,2,77102.666,0,0,13,11,2543.167,363.3095714285714,9797.167,326.5722333333333,1804.0
8,2023-11-14,332.0,2000.0,4,161255.332,1,0,14,11,2180.167,311.4524285714286,9830.167,327.67223333333334,1608.0
8,2023-11-15,65.0,0.0,1,40097.833,2,0,15,11,1804.0,257.7142857142857,9865.167,328.83889999999997,1809.0
8,2023-11-16,426.0,0.0,3,119641.499,3,0,16,11,1608.0,229.71428571428572,9745.167,324.83889999999997,2550.0
8,2023-11-18,780.0,0.0,2,78463.666,5,1,18,11,1809.0,258.42857142857144,10031.167,334.3722333333333,4505.0
8,2023-11-19,2559.0,0.0,4,148151.332,6,1,19,11,2550.0,364.2857142857143,10038.167,334.6055666666667,4581.0
8,2023-11-20,216.0,0.0,2,72433.666,0,0,20,11,4505.0,643.5714285714286,12280.167,409.33889999999997,5167.0
8,2023-11-21,789.0,0.0,3,107272.499,1,0,21,11,4581.0,654.4285714285714,12350.167,411.67223333333334,5094.0
8,2023-11-22,259.0,0.0,2,70178.666,2,0,22,11,5167.0,738.1428571428571,12886.167,429.53889999999996,5252.0
8,2023-11-23,223.0,0.0,3,105098.499,3,0,23,11,5094.0,727.7142857142857,12906.167,430.20556666666664,5102.0
8,2023-11-24,276.0,0.0,2,69190.666,4,0,24,11,5252.0,750.2857142857143,12880.167,429.33889999999997,4547.0
8,2023-11-25,225.0,0.0,2,68764.666,5,1,25,11,5102.0,728.8571428571429,12971.167,432.3722333333333,2331.0
8,2023-11-26,343.0,0.0,4,135928.332,6,1,26,11,4547.0,649.5714285714286,13106.167,436.8722333333333,2728.0
8,2023-11-27,613.0,0.0,2,67468.666,0,0,27,11,2331.0,333.0,12230.167,407.67223333333334,2224.0
8,2023-11-28,285.0,0.0,3,99323.499,1,0,28,11,2728.0,389.7142857142857,12528.167,417.6055666666667,2107.0
8,2023-11-29,142.0,0.0,2,66339.666,2,0,29,11,2224.0,317.7142857142857,12708.167,423.6055666666667,1990.0
8,2023-11-30,106.0,22330.0,6,280758.998,3,0,30,11,2107.0,301.0,12663.167,422.1055666666667,3758.0
8,2023-12-01,2044.0,10000.0,4,203006.332,4,0,1,12,1990.0,284.2857142857143,12360.167,412.00556666666665,3628.0
8,2023-12-02,95.0,3370.0,2,105688.666,5,1,2,12,3758.0,536.8571428571429,14195.167,473.17223333333334,3425.0
8,2023-12-03,140.0,0.0,1,66276.833,6,1,3,12,3628.0,518.2857142857143,13980.167,466.00556666666665,3037.0
8,2023-12-04,225.0,0.0,1,66051.833,0,0,4,12,3425.0,489.2857142857143,13916.167,463.8722333333333,3032.0
8,2023-12-05,280.0,0.0,2,130543.666,1,0,5,12,3037.0,433.85714285714283,13841.167,461.3722333333333,7219.0
8,2023-12-06,4329.0,0.0,5,315641.165,2,0,6,12,3032.0,433.14285714285717,13284.167,442.80556666666666,7693.0
8,2023-12-07,580.0,0.0,4,244250.332,3,0,7,12,7219.0,1031.2857142857142,17498.167,583.2722333333334,5839.0
8,2023-12-09,190.0,0.0,1,60583.833,5,1,9,12,7693.0,1099.0,17512.167,583.7389000000001,6908.0
8,2023-12-10,1164.0,0.0,3,179371.499,6,1,10,12,5839.0,834.1428571428571,16994.0,566.4666666666667,6985.0
8,2023-12-11,217.0,0.0,2,119672.666,0,0,11,12,6908.0,986.8571428571429,17897.0,596.5666666666667,6968.0
8,2023-12-12,208.0,0.0,2,118099.666,1,0,12,12,6985.0,997.8571428571429,17889.0,596.3,7062.0
8,2023-12-13,374.0,0.0,5,292910.165,2,0,13,12,6968.0,995.4285714285714,18058.0,601.9333333333333,2934.0
8,2023-12-14,201.0,0.0,3,169573.499,3,0,14,12,7062.0,1008.8571428571429,17828.0,594.2666666666667,3389.0
8,2023-12-15,1035.0,0.0,3,174354.499,4,0,15,12,2934.0,419.14285714285717,17889.0,596.3,3639.0
8,2023-12-16,440.0,200.0,4,229215.332,5,1,16,12,3389.0,484.14285714285717,18721.0,624.0333333333333,3330.0
8,2023-12-17,855.0,0.0,4,227345.332,6,1,17,12,3639.0,519.8571428571429,18829.0,627.6333333333333,3212.0
8,2023-12-18,99.0,0.0,1,53431.833,0,0,18,12,3330.0,475.7142857142857,19619.0,653.9666666666667,3273.0
8,2023-12-19,269.0,0.0,2,106495.666,1,0,19,12,3212.0,458.85714285714283,19292.0,643.0666666666667,3048.0
8,2023-12-21,149.0,0.0,1,53013.833,3,0,21,12,3273.0,467.57142857142856,18781.0,626.0333333333333,3288.0
8,2023-12-22,441.0,0.0,5,263363.165,4,0,22,12,3048.0,435.42857142857144,16371.0,545.7,2353.0
8,2023-12-23,100.0,0.0,1,52402.833,5,1,23,12,3288.0,469.7142857142857,16596.0,553.2,2280.0
8,2023-12-24,367.0,0.0,4,205591.332,6,1,24,12,2353.0,336.14285714285717,15907.0,530.2333333333333,1645.0
8,2023-12-25,220.0,0.0,2,102377.666,0,0,25,12,2280.0,325.7142857142857,16015.0,533.8333333333334,1745.0
8,2023-12-26,199.0,0.0,2,102002.666,1,0,26,12,1645.0,235.0,16012.0,533.7333333333333,1570.0
8,2023-12-27,94.0,0.0,1,50801.833,2,0,27,12,1745.0,249.28571428571428,15935.0,531.1666666666666,1741.0
8,2023-12-28,320.0,0.0,2,99229.666,3,0,28,12,1570.0,224.28571428571428,15804.0,526.8,3214.0
8,2023-12-29,1914.0,0.0,4,196010.332,4,0,29,12,1741.0,248.71428571428572,15781.0,526.0333333333333,3219.0
8,2023-12-30,105.0,8400.0,2,108975.666,5,1,30,12,3214.0,459.14285714285717,17082.0,569.4,3147.0
8,2023-12-31,295.0,15050.0,5,312719.165,6,1,31,12,3219.0,459.85714285714283,16902.0,563.4,4574.0
8,2024-01-01,1647.0,10000.0,4,323515.332,0,0,1,1,3147.0,449.57142857142856,17055.0,568.5,7893.0
8,2024-01-02,3518.0,0.0,3,189622.499,1,0,2,1,4574.0,653.4285714285714,18596.0,619.8666666666667,10020.0
8,2024-01-04,2221.0,0.0,2,129552.666,3,0,4,1,7893.0,1127.5714285714287,20070.0,669.0,9855.0
8,2024-01-05,155.0,0.0,1,77455.833,4,0,5,1,10020.0,1431.4285714285713,22196.0,739.8666666666667,8507.0
8,2024-01-06,566.0,0.0,4,309886.332,5,1,6,1,9855.0,1407.857142857143,22211.0,740.3666666666667,8839.0
8,2024-01-07,437.0,0.0,3,230562.499,6,1,7,1,8507.0,1215.2857142857142,22552.0,751.7333333333333,9557.0
8,2024-01-08,1013.0,0.0,4,303761.332,0,0,8,1,8839.0,1262.7142857142858,22709.0,756.9666666666667,8010.0
8,2024-01-10,100.0,0.0,1,75294.833,2,0,10,1,9557.0,1365.2857142857142,19393.0,646.4333333333333,4682.0
8,2024-01-11,190.0,0.0,1,75394.833,3,0,11,1,8010.0,1144.2857142857142,18913.0,630.4333333333333,2776.0
8,2024-01-12,315.0,0.0,2,150569.666,4,0,12,1,4682.0,668.8571428571429,18913.0,630.4333333333333,2761.0
8,2024-01-13,140.0,0.0,2,150139.666,5,1,13,1,2776.0,396.57142857142856,18064.0,602.1333333333333,2489.0
8,2024-01-14,294.0,0.0,2,149460.666,6,1,14,1,2761.0,394.42857142857144,17987.0,599.5666666666667,3166.0
8,2024-01-15,1114.0,0.0,3,221450.499,0,0,15,1,2489.0,355.57142857142856,18073.0,602.4333333333333,2505.0
8,2024-01-16,352.0,0.0,4,293390.332,1,0,16,1,3166.0,452.2857142857143,18813.0,627.1,2575.0
8,2024-01-18,170.0,0.0,2,146129.666,3,0,18,1,2505.0,357.85714285714283,18964.0,632.1333333333333,2485.0
8,2024-01-19,100.0,0.0,1,72924.833,4,0,19,1,2575.0,367.85714285714283,18099.0,603.3,2760.0
8,2024-01-20,590.0,0.0,1,72334.833,5,1,20,1,2485.0,355.0,17759.0,591.9666666666667,2855.0
8,2024-01-23,235.0,0.0,1,72099.833,1,0,23,1,2760.0,394.2857142857143,17494.0,583.1333333333333,4196.0
8,2024-01-24,1635.0,0.0,6,423901.998,2,0,24,1,2855.0,407.85714285714283,17630.0,587.6666666666666,3775.0
8,2024-01-25,693.0,0.0,4,281242.332,3,0,25,1,4196.0,599.4285714285714,18996.0,633.2,3568.0
8,2024-01-28,145.0,0.0,1,69626.833,6,1,28,1,3775.0,539.2857142857143,19540.0,651.3333333333334,4098.0
8,2024-01-29,700.0,0.0,1,68926.833,0,0,29,1,3568.0,509.7142857142857,19244.0,641.4666666666667,4628.0
8,2024-01-31,630.0,0.0,2,136873.666,2,0,31,1,4098.0,585.4285714285714,19844.0,661.4666666666667,4138.0
8,2024-02-01,100.0,11000.0,3,236790.499,3,0,1,2,4628.0,661.1428571428571,20107.0,670.2333333333333,5090.0
8,2024-02-02,1187.0,0.0,2,156788.666,4,0,2,2,4138.0,591.1428571428571,19987.0,666.2333333333333,3600.0
8,2024-02-04,145.0,2100.0,2,157829.666,6,1,4,2,5090.0,727.1428571428571,20975.0,699.1666666666666,3546.0
8,2024-02-05,639.0,0.0,3,238412.499,0,0,5,2,3600.0,514.2857142857143,21026.0,700.8666666666667,4004.0
8,2024-02-06,603.0,0.0,3,236606.499,1,0,6,2,3546.0,506.57142857142856,21345.0,711.5,4494.0
8,2024-02-07,1190.0,0.0,4,312041.332,2,0,7,2,4004.0,572.0,20034.0,667.8,4064.0
8,2024-02-08,200.0,0.0,1,77332.833,3,0,8,2,4494.0,642.0,21119.0,703.9666666666667,4074.0
8,2024-02-10,110.0,0.0,1,77222.833,5,1,10,2,4064.0,580.5714285714286,21024.0,700.8,2967.0
8,2024-02-11,80.0,0.0,1,77142.833,6,1,11,2,4074.0,582.0,19487.0,649.5666666666667,3082.0
8,2024-02-14,260.0,0.0,1,76882.833,2,0,14,2,2967.0,423.85714285714283,16049.0,534.9666666666667,2468.0
8,2024-02-15,25.0,0.0,1,76857.833,3,0,15,2,3082.0,440.2857142857143,14088.0,469.6,2013.0
8,2024-02-16,148.0,0.0,1,76709.833,4,0,16,2,2468.0,352.57142857142856,13958.0,465.26666666666665,1283.0
8,2024-02-17,460.0,0.0,4,305509.332,5,1,17,2,2013.0,287.57142857142856,13540.0,451.3333333333333,1354.0
8,2024-02-18,271.0,0.0,2,152088.666,6,1,18,2,1283.0,183.28571428571428,13563.0,452.1,1501.0
8,2024-02-19,257.0,0.0,2,151633.666,0,0,19,2,1354.0,193.42857142857142,12821.0,427.3666666666667,1722.0
8,2024-02-20,301.0,0.0,3,226462.499,1,0,20,2,1501.0,214.42857142857142,12978.0,432.6,2417.0
8,2024-02-21,955.0,0.0,4,299255.332,2,0,21,2,1722.0,246.0,13089.0,436.3,2482.0
8,2024-02-22,90.0,0.0,1,75249.833,3,0,22,2,2417.0,345.2857142857143,13729.0,457.6333333333333,2554.0
8,2024-02-23,220.0,0.0,1,74000.833,4,0,23,2,2482.0,354.57142857142856,13679.0,455.96666666666664,2294.0
8,2024-02-24,200.0,0.0,1,73800.833,5,1,24,2,2554.0,364.85714285714283,13605.0,453.5,2178.0
8,2024-02-25,155.0,0.0,1,74220.833,6,1,25,2,2294.0,327.7142857142857,12691.0,423.03333333333336,2622.0
8,2024-02-26,701.0,0.0,4,293676.332,0,0,26,2,2178.0,311.14285714285717,12494.0,416.46666666666664,3050.0
8,2024-02-27,729.0,0.0,1,71910.833,1,0,27,2,2622.0,374.57142857142856,13025.0,434.1666666666667,2328.0
8,2024-02-28,233.0,0.0,2,145831.666,2,0,28,2,3050.0,435.7142857142857,13654.0,455.1333333333333,2465.0
8,2024-02-29,227.0,0.0,2,145604.666,3,0,29,2,2328.0,332.57142857142856,13297.0,443.23333333333335,2245.0
8,2024-03-01,0.0,12000.0,1,83910.833,4,0,1,3,2465.0,352.14285714285717,13289.0,442.96666666666664,2425.0
8,2024-03-04,380.0,3000.0,3,260232.499,0,0,4,3,2245.0,320.7142857142857,11654.0,388.46666666666664,2370.0
8,2024-03-05,100.0,0.0,1,86430.833,1,0,5,3,2425.0,346.42857142857144,11341.0,378.03333333333336,2018.0
8,2024-03-06,349.0,0.0,2,172291.666,2,0,6,3,2370.0,338.57142857142856,11296.0,376.53333333333336,1679.0
8,2024-03-08,390.0,0.0,3,257255.499,4,0,8,3,2018.0,288.2857142857143,10945.0,364.8333333333333,1950.5
8,2024-03-10,504.5,0.0,3,256033.499,6,1,10,3,1679.0,239.85714285714286,10705.0,356.8333333333333,2380.5
8,2024-03-11,657.0,0.0,4,339129.332,0,0,11,3,1950.5,278.64285714285717,11109.5,370.31666666666666,2902.5
8,2024-03-12,522.0,0.0,3,252226.999,1,0,12,3,2380.5,340.07142857142856,10579.5,352.65,2780.5
8,2024-03-13,258.0,0.0,3,251521.999,2,0,13,3,2902.5,414.64285714285717,10956.5,365.21666666666664,2925.5
8,2024-03-14,245.0,0.0,3,250704.999,3,0,14,3,2780.5,397.2142857142857,10575.5,352.51666666666665,3097.5
8,2024-03-15,521.0,0.0,2,166033.666,4,0,15,3,2925.5,417.92857142857144,10217.5,340.5833333333333,2937.5
8,2024-03-17,230.0,0.0,2,165539.666,6,1,17,3,3097.5,442.5,9548.5,318.28333333333336,3295.0
8,2024-03-18,862.0,0.0,2,164025.666,0,0,18,3,2937.5,419.64285714285717,9578.5,319.28333333333336,3014.0
8,2024-03-19,376.0,0.0,3,245080.999,1,0,19,3,3295.0,470.7142857142857,10330.5,344.35,2747.0
8,2024-03-20,255.0,0.0,2,161201.666,2,0,20,3,3014.0,430.57142857142856,10626.5,354.21666666666664,3227.0
8,2024-03-21,738.0,0.0,3,242664.999,3,0,21,3,2747.0,392.42857142857144,10621.5,354.05,3192.0
8,2024-03-22,210.0,0.0,2,160716.666,4,0,22,3,3227.0,461.0,11334.5,377.81666666666666,3061.0
8,2024-03-24,390.0,0.0,2,160096.666,6,1,24,3,3192.0,456.0,11396.5,379.8833333333333,3066.0
8,2024-03-25,235.0,0.0,3,239329.999,0,0,25,3,3061.0,437.2857142857143,11326.5,377.55,2838.0
8,2024-03-26,634.0,0.0,3,237456.999,1,0,26,3,3066.0,438.0,11290.5,376.35,2548.0
8,2024-03-27,86.0,0.0,2,157967.666,2,0,27,3,2838.0,405.42857142857144,11667.5,388.9166666666667,2528.0
8,2024-03-28,235.0,0.0,2,157566.666,3,0,28,3,2548.0,364.0,11452.5,381.75,2318.0
8,2024-03-29,528.0,0.0,3,234100.999,4,0,29,3,2528.0,361.14285714285717,10732.5,357.75,3068.0
8,2024-03-30,960.0,0.0,1,77420.333,5,1,30,3,2318.0,331.14285714285717,11170.5,372.35,2928.0
8,2024-03-31,250.0,8400.0,2,188514.666,6,1,31,3,3068.0,438.2857142857143,11910.5,397.01666666666665,2693.0
8,2024-04-01,0.0,12000.0,1,89245.333,0,0,1,4,2928.0,418.2857142857143,11960.5,398.68333333333334,2645.0
8,2024-04-02,586.0,0.0,3,265789.999,1,0,2,4,2693.0,384.7142857142857,11805.5,393.51666666666665,2849.0
8,2024-04-06,290.0,3000.0,3,267502.999,5,1,6,4,2645.0,377.85714285714283,11690.5,389.68333333333334,3009.0
8,2024-04-07,395.0,0.0,2,198403.666,6,1,7,4,2849.0,407.0,11251.5,375.05,2712.0
8,2024-04-08,231.0,0.0,2,197732.666,0,0,8,4,3009.0,429.85714285714283,11413.5,380.45,2032.0
8,2024-04-09,280.0,0.0,3,296386.999,1,0,9,4,2712.0,387.42857142857144,11417.5,380.5833333333333,1978.0
8,2024-04-10,196.0,0.0,2,196992.666,2,0,10,4,2032.0,290.2857142857143,11697.5,389.9166666666667,2118.0
8,2024-04-14,140.0,0.0,1,98277.333,6,1,14,4,1978.0,282.57142857142856,11513.5,383.78333333333336,2257.0
8,2024-04-15,725.0,0.0,2,195699.666,0,0,15,4,2118.0,302.57142857142856,11553.5,385.1166666666667,2942.0
8,2024-04-16,975.0,0.0,4,387825.332,1,0,16,4,2257.0,322.42857142857144,11929.5,397.65,2684.0
8,2024-04-17,137.0,0.0,2,192985.666,2,0,17,4,2942.0,420.2857142857143,12514.5,417.15,2692.0
8,2024-04-18,239.0,0.0,2,192429.666,3,0,18,4,2684.0,383.42857142857144,12147.0,404.9,2612.0
8,2024-04-19,200.0,0.0,2,192361.666,4,0,19,4,2692.0,384.57142857142856,11729.0,390.96666666666664,4779.0
8,2024-04-20,2363.0,0.0,1,93638.333,5,1,20,4,2612.0,373.14285714285717,11407.0,380.23333333333335,5024.0
8,2024-04-21,385.0,0.0,3,280054.999,6,1,21,4,4779.0,682.7142857142857,13512.0,450.4,4973.0
8,2024-04-22,674.0,0.0,4,370842.332,0,0,22,4,5024.0,717.7142857142857,13652.0,455.06666666666666,4197.0
8,2024-04-23,199.0,0.0,2,185109.666,1,0,23,4,4973.0,710.4285714285714,13805.0,460.1666666666667,4291.0
8,2024-04-24,231.0,0.0,3,276713.999,2,0,24,4,4197.0,599.5714285714286,13774.0,459.1333333333333,4314.0
8,2024-04-25,262.0,0.0,3,273601.999,3,0,25,4,4291.0,613.0,13143.0,438.1,4859.0
8,2024-04-26,745.0,0.0,3,275147.999,4,0,26,4,4314.0,616.2857142857143,13029.0,434.3,2883.0
8,2024-04-29,387.0,0.0,3,281004.999,0,0,29,4,4859.0,694.1428571428571,13519.0,450.6333333333333,2693.0
8,2024-04-30,195.0,0.0,2,186735.666,1,0,30,4,2883.0,411.85714285714283,13168.0,438.93333333333334,2259.0
8,2024-05-01,240.0,14750.0,5,514637.665,2,0,1,5,2693.0,384.7142857142857,13153.0,438.43333333333334,2240.0
8,2024-05-02,180.0,0.0,1,104890.333,3,0,2,5,2259.0,322.7142857142857,13003.0,433.43333333333334,4542.0
8,2024-05-03,2533.0,0.0,4,412842.332,4,0,3,5,2240.0,320.0,12948.0,431.6,5085.0
8,2024-05-05,805.0,0.0,4,407504.332,6,1,5,5,4542.0,648.8571428571429,14847.0,494.9,4685.0
8,2024-05-06,345.0,0.0,3,303911.999,0,0,6,5,5085.0,726.4285714285714,15566.0,518.8666666666667,4483.0
8,2024-05-07,185.0,0.0,2,201404.666,1,0,7,5,4685.0,669.2857142857143,15676.0,522.5333333333333,4778.0
8,2024-05-08,490.0,0.0,2,201369.666,2,0,8,5,4483.0,640.4285714285714,15333.0,511.1,5394.0
8,2024-05-10,856.0,0.0,4,399461.332,4,0,10,5,4778.0,682.5714285714286,14863.0,495.43333333333334,5489.0
8,2024-05-12,275.0,0.0,2,198594.666,6,1,12,5,5394.0,770.5714285714286,15469.0,515.6333333333333,4045.0
8,2024-05-13,1089.0,0.0,1,97898.333,0,0,13,5,5489.0,784.1428571428571,15744.0,524.8,3390.0
