user_id,date,daily_income,daily_expense,txn_count,income_txn_count,expense_txn_count,daily_net,has_income,has_expense,dow,is_weekend,day,month,is_summer_vacation,is_winter_vacation,days_to_end_of_month,expense_7d_sum,expense_7d_mean,net_7d_sum,txn_7d_sum,expense_30d_sum,expense_30d_mean,net_30d_sum,txn_30d_sum,expense_7d_30d_ratio,expense_trend,future_expense_7d_sum,month_start
user13,2024-04-14,0.0,0.0,0,0,0,0.0,0,0,6,1,14,4,0,0,16,1741.0,248.71428571428572,-1741.0,20.0,7991.0,266.3666666666667,2009.0,68.0,0.9339768821130248,-17.652380952380952,1221.0,2024-04-01
user13,2024-04-15,0.0,75.0,1,0,1,-75.0,0,1,0,0,15,4,0,0,15,1741.0,248.71428571428572,-1741.0,20.0,7727.0,257.56666666666666,2273.0,65.0,0.9657636420560232,-8.85238095238094,1226.0,2024-04-01
user13,2024-04-16,0.0,434.0,7,0,7,-434.0,0,1,1,0,16,4,0,0,14,1585.0,226.42857142857142,-1585.0,20.0,7742.0,258.06666666666666,2258.0,64.0,0.8778766267186235,-31.638095238095246,1068.0,2024-04-01
user13,2024-04-17,0.0,383.0,4,0,4,-383.0,0,1,2,0,17,4,0,0,13,1462.0,208.85714285714286,-1462.0,23.0,7773.0,259.1,2227.0,66.0,0.8068325369363432,-50.24285714285716,1982.0,2024-04-01
user13,2024-04-18,0.0,329.0,4,0,4,-329.0,0,1,3,0,18,4,0,0,12,1604.0,229.14285714285714,-1604.0,25.0,7983.0,266.1,2017.0,68.0,0.8616355565063913,-36.957142857142884,1849.0,2024-04-01
user13,2024-04-19,0.0,0.0,0,0,0,0.0,0,0,4,0,19,4,0,0,11,1561.0,223.0,-1561.0,21.0,7848.0,261.6,2152.0,69.0,0.8530083777608529,-38.60000000000002,1849.0,2024-04-01
user13,2024-04-20,0.0,0.0,0,0,0,0.0,0,0,5,1,20,4,0,0,10,1430.0,204.28571428571428,-1430.0,19.0,7655.0,255.16666666666666,2345.0,66.0,0.8013755925271866,-50.88095238095238,2205.0,2024-04-01
user13,2024-04-21,0.0,0.0,0,0,0,0.0,0,0,6,1,21,4,0,0,9,1221.0,174.42857142857142,-1221.0,16.0,7496.0,249.86666666666667,2504.0,64.0,0.699290080103261,-75.43809523809526,2363.0,2024-04-01
user13,2024-04-22,0.0,80.0,1,0,1,-80.0,0,1,0,0,22,4,0,0,8,1221.0,174.42857142857142,-1221.0,16.0,7387.0,246.23333333333332,2613.0,63.0,0.7095668252470194,-71.8047619047619,2477.0,2024-04-01
user13,2024-04-23,0.0,276.0,4,0,4,-276.0,0,1,1,0,23,4,0,0,7,1226.0,175.14285714285714,-1226.0,16.0,7467.0,248.9,2533.0,64.0,0.7048533699193963,-73.75714285714287,2396.0,2024-04-01
user13,2024-04-24,0.0,1297.0,4,0,4,-1297.0,0,1,2,0,24,4,0,0,6,1068.0,152.57142857142858,-1068.0,13.0,7743.0,258.1,2257.0,68.0,0.5927110326955947,-105.52857142857144,1398.0,2024-04-01
user13,2024-04-25,0.0,196.0,3,0,3,-196.0,0,1,3,0,25,4,0,0,5,1982.0,283.14285714285717,-1982.0,13.0,8925.0,297.5,1075.0,70.0,0.9519023689877962,-14.357142857142833,1429.0,2024-04-01
user13,2024-04-26,0.0,0.0,0,0,0,0.0,0,0,4,0,26,4,0,0,4,1849.0,264.14285714285717,-1849.0,12.0,8900.0,296.6666666666667,1100.0,70.0,0.8907374820028796,-32.52380952380952,1592.0,2024-04-01
user13,2024-04-27,0.0,356.0,1,0,1,-356.0,0,1,5,1,27,4,0,0,3,1849.0,264.14285714285717,-1849.0,12.0,8766.0,292.2,1234.0,69.0,0.9043071526018321,-28.05714285714282,1921.0,2024-04-01
user13,2024-04-28,0.0,158.0,2,0,2,-158.0,0,1,6,1,28,4,0,0,2,2205.0,315.0,-2205.0,13.0,8851.0,295.03333333333336,1149.0,67.0,1.067447359531584,19.96666666666664,1853.0,2024-04-01
user13,2024-04-29,0.0,194.0,3,0,3,-194.0,0,1,0,0,29,4,0,0,1,2363.0,337.57142857142856,-2363.0,15.0,8919.0,297.3,1081.0,68.0,1.1350031128777356,40.271428571428544,2004.0,2024-04-01
user13,2024-04-30,0.0,195.0,3,0,3,-195.0,0,1,1,0,30,4,0,0,0,2477.0,353.85714285714283,-2477.0,17.0,6698.0,223.26666666666668,3302.0,65.0,1.5822999830134192,130.59047619047615,2032.0,2024-04-01
user13,2024-05-01,10000.0,299.0,4,1,3,9701.0,1,1,2,0,1,5,0,0,30,2396.0,342.2857142857143,-2396.0,16.0,6262.0,208.73333333333332,3738.0,62.0,1.6367723185905005,133.55238095238096,1987.0,2024-05-01
user13,2024-05-02,0.0,227.0,5,0,5,-227.0,0,1,3,0,2,5,0,0,29,1398.0,199.71428571428572,8602.0,16.0,6345.0,211.5,3655.0,62.0,0.9445378151260505,-11.785714285714278,2014.0,2024-05-01
user13,2024-05-03,0.0,163.0,3,0,3,-163.0,0,1,4,0,3,5,0,0,28,1429.0,204.14285714285714,8571.0,18.0,6572.0,219.06666666666666,3428.0,67.0,0.9321850521486995,-14.923809523809524,1966.0,2024-05-01
user13,2024-05-04,0.0,685.0,3,0,3,-685.0,0,1,5,1,4,5,0,0,27,1592.0,227.42857142857142,8408.0,21.0,6735.0,224.5,3265.0,70.0,1.0129870129870129,2.9285714285714164,1680.0,2024-05-01
user13,2024-05-05,0.0,90.0,1,0,1,-90.0,0,1,6,1,5,5,0,0,26,1921.0,274.42857142857144,8079.0,23.0,7420.0,247.33333333333334,2580.0,73.0,1.1091083413231064,27.095238095238102,1630.0,2024-05-01
user13,2024-05-06,0.0,345.0,5,0,5,-345.0,0,1,0,0,6,5,0,0,25,1853.0,264.7142857142857,8147.0,22.0,7178.0,239.26666666666668,2822.0,73.0,1.105914063738703,25.447619047619042,1475.0,2024-05-01
user13,2024-05-07,0.0,223.0,4,0,4,-223.0,0,1,1,0,7,5,0,0,24,2004.0,286.2857142857143,7996.0,24.0,7523.0,250.76666666666668,2477.0,78.0,1.141079230580091,35.5190476190476,1390.0,2024-05-01
user13,2024-05-08,0.0,254.0,4,0,4,-254.0,0,1,2,0,8,5,0,0,23,2032.0,290.2857142857143,7968.0,25.0,7746.0,258.2,2254.0,82.0,1.1237874779541446,32.08571428571429,1452.0,2024-05-01
user13,2024-05-09,0.0,254.0,2,0,2,-254.0,0,1,3,0,9,5,0,0,22,1987.0,283.85714285714283,-1987.0,25.0,7769.0,258.96666666666664,2231.0,85.0,1.095744875716667,24.890476190476193,1313.0,2024-05-01
user13,2024-05-10,0.0,115.0,2,0,2,-115.0,0,1,4,0,10,5,0,0,21,2014.0,287.7142857142857,-2014.0,22.0,7466.0,248.86666666666667,2534.0,83.0,1.1554733953346548,38.84761904761905,1657.0,2024-05-01
user13,2024-05-11,0.0,399.0,6,0,6,-399.0,0,1,5,1,11,5,0,0,20,1966.0,280.85714285714283,-1966.0,21.0,7340.0,244.66666666666666,2660.0,83.0,1.147315371195968,36.190476190476176,1258.0,2024-05-01
user13,2024-05-12,0.0,40.0,1,0,1,-40.0,0,1,6,1,12,5,0,0,19,1680.0,240.0,-1680.0,24.0,7367.0,245.56666666666666,2633.0,81.0,0.9774232797079897,-5.566666666666663,1218.0,2024-05-01
user13,2024-05-13,0.0,190.0,3,0,3,-190.0,0,1,0,0,13,5,0,0,18,1630.0,232.85714285714286,-1630.0,24.0,7276.0,242.53333333333333,2724.0,80.0,0.9602674905166009,-9.67619047619047,1133.0,2024-05-01
user13,2024-05-14,0.0,138.0,3,0,3,-138.0,0,1,1,0,14,5,0,0,17,1475.0,210.71428571428572,-1475.0,22.0,7257.0,241.9,2743.0,80.0,0.8716108921954949,-31.185714285714283,1240.0,2024-05-01
user13,2024-05-15,0.0,316.0,4,0,4,-316.0,0,1,2,0,15,5,0,0,16,1390.0,198.57142857142858,-1390.0,21.0,7395.0,246.5,2605.0,83.0,0.8063492063492064,-47.928571428571416,1151.0,2024-05-01
user13,2024-05-16,0.0,115.0,2,0,2,-115.0,0,1,3,0,16,5,0,0,15,1452.0,207.42857142857142,-1452.0,21.0,7636.0,254.53333333333333,2364.0,86.0,0.8156609891543364,-47.104761904761915,1402.0,2024-05-01
user13,2024-05-17,0.0,459.0,4,0,4,-459.0,0,1,4,0,17,5,0,0,14,1313.0,187.57142857142858,-1313.0,21.0,7317.0,243.9,2683.0,81.0,0.7699935833868051,-56.32857142857142,1207.0,2024-05-01
user13,2024-05-18,0.0,0.0,0,0,0,0.0,0,0,5,1,18,5,0,0,13,1657.0,236.71428571428572,-1657.0,23.0,7393.0,246.43333333333334,2607.0,81.0,0.960720540405304,-9.719047619047615,1242.0,2024-05-01
user13,2024-05-19,0.0,0.0,0,0,0,0.0,0,0,6,1,19,5,0,0,12,1258.0,179.71428571428572,-1258.0,17.0,7064.0,235.46666666666667,2936.0,77.0,0.7642273148334608,-55.752380952380946,1429.0,2024-05-01
user13,2024-05-20,0.0,105.0,2,0,2,-105.0,0,1,0,0,20,5,0,0,11,1218.0,174.0,-1218.0,16.0,7064.0,235.46666666666667,2936.0,77.0,0.7400620242458416,-61.46666666666667,1962.0,2024-05-01
user13,2024-05-21,0.0,245.0,3,0,3,-245.0,0,1,1,0,21,5,0,0,10,1133.0,161.85714285714286,-1133.0,15.0,7169.0,238.96666666666667,2831.0,79.0,0.6786656876947195,-77.10952380952381,2728.0,2024-05-01
user13,2024-05-22,0.0,227.0,3,0,3,-227.0,0,1,2,0,22,5,0,0,9,1240.0,177.14285714285714,-1240.0,15.0,7414.0,247.13333333333333,2586.0,82.0,0.7179319874107623,-69.99047619047619,2636.0,2024-05-01
user13,2024-05-23,0.0,366.0,4,0,4,-366.0,0,1,3,0,23,5,0,0,8,1151.0,164.42857142857142,-1151.0,14.0,7561.0,252.03333333333333,2439.0,84.0,0.6537817340083181,-87.60476190476192,2520.0,2024-05-01
user13,2024-05-24,0.0,264.0,3,0,3,-264.0,0,1,4,0,24,5,0,0,7,1402.0,200.28571428571428,-1402.0,16.0,7651.0,255.03333333333333,2349.0,84.0,0.7861699555489428,-54.747619047619054,2631.0,2024-05-01
user13,2024-05-25,0.0,35.0,1,0,1,-35.0,0,1,5,1,25,5,0,0,6,1207.0,172.42857142857142,-1207.0,15.0,6618.0,220.6,3382.0,83.0,0.7826199071686436,-48.17142857142858,2696.0,2024-05-01
user13,2024-05-26,0.0,187.0,2,0,2,-187.0,0,1,6,1,26,5,0,0,5,1242.0,177.42857142857142,-1242.0,16.0,6457.0,215.23333333333332,3543.0,81.0,0.8251668171507851,-37.804761904761904,2633.0,2024-05-01
user13,2024-05-27,0.0,638.0,1,0,1,-638.0,0,1,0,0,27,5,0,0,4,1429.0,204.14285714285714,-1429.0,18.0,6644.0,221.46666666666667,3356.0,83.0,0.922128515775504,-17.32380952380953,2090.0,2024-05-01
user13,2024-05-28,0.0,1011.0,4,0,4,-1011.0,0,1,1,0,28,5,0,0,3,1962.0,280.2857142857143,-1962.0,17.0,6926.0,230.86666666666667,3074.0,83.0,1.213135628029245,49.4190476190476,1526.0,2024-05-01
user13,2024-05-29,0.0,135.0,2,0,2,-135.0,0,1,2,0,29,5,0,0,2,2728.0,389.7142857142857,-2728.0,18.0,7779.0,259.3,2221.0,85.0,1.5010153120026344,130.4142857142857,1391.0,2024-05-01
user13,2024-05-30,0.0,250.0,4,0,4,-250.0,0,1,3,0,30,5,0,0,1,2636.0,376.57142857142856,-2636.0,17.0,7720.0,257.3333333333333,2280.0,84.0,1.4615668202764978,119.23809523809524,1355.0,2024-05-01
user13,2024-05-31,0.0,375.0,5,0,5,-375.0,0,1,4,0,31,5,0,0,0,2520.0,360.0,-2520.0,17.0,7775.0,259.1666666666667,2225.0,85.0,1.3875720691864188,100.83333333333331,1102.0,2024-05-01
user13,2024-06-01,10000.0,100.0,2,1,1,9900.0,1,1,5,1,1,6,0,0,29,2631.0,375.85714285714283,-2631.0,19.0,7851.0,261.7,-7851.0,86.0,1.434553265539181,114.15714285714284,1002.0,2024-06-01
user13,2024-06-02,0.0,124.0,2,0,2,-124.0,0,1,6,1,2,6,0,0,28,2696.0,385.14285714285717,7304.0,20.0,7724.0,257.46666666666664,2276.0,83.0,1.493975459670585,127.67619047619053,1244.0,2024-06-01
user13,2024-06-03,0.0,95.0,1,0,1,-95.0,0,1,0,0,3,6,0,0,27,2633.0,376.14285714285717,7367.0,20.0,7685.0,256.1666666666667,2315.0,82.0,1.4665308767706693,119.97619047619048,1149.0,2024-06-01
user13,2024-06-04,0.0,447.0,2,0,2,-447.0,0,1,1,0,4,6,0,0,26,2090.0,298.57142857142856,7910.0,20.0,7095.0,236.5,2905.0,80.0,1.2613533834586466,62.071428571428555,732.0,2024-06-01
user13,2024-06-05,0.0,0.0,0,0,0,0.0,0,0,2,0,5,6,0,0,25,1526.0,218.0,8474.0,18.0,7452.0,248.4,2548.0,81.0,0.8781074578989575,-30.400000000000006,732.0,2024-06-01
user13,2024-06-06,0.0,214.0,4,0,4,-214.0,0,1,3,0,6,6,0,0,24,1391.0,198.71428571428572,8609.0,16.0,7107.0,236.9,2893.0,76.0,0.839488380471987,-38.18571428571428,629.0,2024-06-01
user13,2024-06-07,0.0,122.0,2,0,2,-122.0,0,1,4,0,7,6,0,0,23,1355.0,193.57142857142858,8645.0,16.0,7098.0,236.6,2902.0,76.0,0.818903318903319,-43.02857142857141,720.0,2024-06-01
user13,2024-06-08,0.0,0.0,0,0,0,0.0,0,0,5,1,8,6,0,0,22,1102.0,157.42857142857142,8898.0,13.0,6966.0,232.2,3034.0,74.0,0.6793678020093115,-74.77142857142857,1023.0,2024-06-01
user13,2024-06-09,0.0,366.0,1,0,1,-366.0,0,1,6,1,9,6,0,0,21,1002.0,143.14285714285714,-1002.0,11.0,6712.0,223.73333333333332,3288.0,72.0,0.6413950925965165,-80.59047619047618,1351.0,2024-06-01
user13,2024-06-10,0.0,0.0,0,0,0,0.0,0,0,0,0,10,6,0,0,20,1244.0,177.71428571428572,-1244.0,10.0,6963.0,232.1,3037.0,71.0,0.7666850523993382,-54.38571428571427,1351.0,2024-06-01
user13,2024-06-11,0.0,30.0,1,0,1,-30.0,0,1,1,0,11,6,0,0,19,1149.0,164.14285714285714,-1149.0,9.0,6564.0,218.8,3436.0,65.0,0.7513323800857922,-54.65714285714287,1540.0,2024-06-01
user13,2024-06-12,0.0,0.0,0,0,0,0.0,0,0,2,0,12,6,0,0,18,732.0,104.57142857142857,-732.0,8.0,6554.0,218.46666666666667,3446.0,65.0,0.48103627842388474,-113.8952380952381,1903.0,2024-06-01
user13,2024-06-13,0.0,111.0,2,0,2,-111.0,0,1,3,0,13,6,0,0,17,732.0,104.57142857142857,-732.0,8.0,6364.0,212.13333333333333,3636.0,62.0,0.49533044371955853,-107.56190476190476,1962.0,2024-06-01
user13,2024-06-14,0.0,213.0,2,0,2,-213.0,0,1,4,0,14,6,0,0,16,629.0,89.85714285714286,-629.0,6.0,6337.0,211.23333333333332,3663.0,61.0,0.4281002490520317,-121.37619047619046,2372.0,2024-06-01
user13,2024-06-15,0.0,303.0,4,0,4,-303.0,0,1,5,1,15,6,0,0,15,720.0,102.85714285714286,-720.0,6.0,6234.0,207.8,3766.0,59.0,0.497400109469075,-104.94285714285715,2618.0,2024-06-01
user13,2024-06-16,0.0,694.0,5,0,5,-694.0,0,1,6,1,16,6,0,0,14,1023.0,146.14285714285714,-1023.0,10.0,6422.0,214.06666666666666,3578.0,61.0,0.6841732353201665,-67.92380952380952,2179.0,2024-06-01
user13,2024-06-17,0.0,0.0,0,0,0,0.0,0,0,0,0,17,6,0,0,13,1351.0,193.0,-1351.0,14.0,6657.0,221.9,3343.0,62.0,0.870345446388515,-28.900000000000006,4591.0,2024-06-01
user13,2024-06-18,0.0,219.0,4,0,4,-219.0,0,1,1,0,18,6,0,0,12,1351.0,193.0,-1351.0,14.0,6657.0,221.9,3343.0,62.0,0.870345446388515,-28.900000000000006,4372.0,2024-06-01
user13,2024-06-19,0.0,363.0,3,0,3,-363.0,0,1,2,0,19,6,0,0,11,1540.0,220.0,-1540.0,17.0,6876.0,229.2,3124.0,66.0,0.9600347523892268,-9.199999999999989,4009.0,2024-06-01
user13,2024-06-20,0.0,170.0,1,0,1,-170.0,0,1,3,0,20,6,0,0,10,1903.0,271.85714285714283,-1903.0,20.0,7134.0,237.8,2866.0,67.0,1.1426178511605645,34.05714285714282,3839.0,2024-06-01
user13,2024-06-21,0.0,623.0,3,0,3,-623.0,0,1,4,0,21,6,0,0,9,1962.0,280.2857142857143,-1962.0,19.0,7059.0,235.3,2941.0,65.0,1.1903754307478387,44.985714285714266,3216.0,2024-06-01
user13,2024-06-22,0.0,549.0,2,0,2,-549.0,0,1,5,1,22,6,0,0,8,2372.0,338.85714285714283,-2372.0,20.0,7455.0,248.5,2545.0,65.0,1.3621528771829372,90.35714285714283,2667.0,2024-06-01
user13,2024-06-23,0.0,255.0,3,0,3,-255.0,0,1,6,1,23,6,0,0,7,2618.0,374.0,-2618.0,18.0,7638.0,254.6,2362.0,63.0,1.4671361502347418,119.4,2569.0,2024-06-01
user13,2024-06-24,0.0,2412.0,3,0,3,-2412.0,0,1,0,0,24,6,0,0,6,2179.0,311.2857142857143,-2179.0,16.0,7629.0,254.3,2371.0,63.0,1.2232107884281795,56.985714285714266,378.0,2024-06-01
user13,2024-06-25,0.0,0.0,0,0,0,0.0,0,0,1,0,25,6,0,0,5,4591.0,655.8571428571429,-4591.0,19.0,10006.0,333.53333333333336,-6.0,65.0,1.9635028184250982,322.32380952380953,618.0,2024-06-01
user13,2024-06-26,0.0,0.0,0,0,0,0.0,0,0,2,0,26,6,0,0,4,4372.0,624.5714285714286,-4372.0,15.0,9819.0,327.3,181.0,63.0,1.9054871415517165,297.27142857142854,813.0,2024-06-01
user13,2024-06-27,0.0,0.0,0,0,0,0.0,0,0,3,0,27,6,0,0,3,4009.0,572.7142857142857,-4009.0,12.0,9181.0,306.03333333333336,819.0,62.0,1.8685732897002028,266.6809523809523,948.0,2024-06-01
user13,2024-06-28,0.0,0.0,0,0,0,0.0,0,0,4,0,28,6,0,0,2,3839.0,548.4285714285714,-3839.0,11.0,8170.0,272.3333333333333,1830.0,58.0,2.010104529616725,276.09523809523813,948.0,2024-06-01
user13,2024-06-29,0.0,0.0,0,0,0,0.0,0,0,5,1,29,6,0,0,1,3216.0,459.42857142857144,-3216.0,8.0,8035.0,267.8333333333333,1965.0,56.0,1.7126915242228324,191.59523809523813,948.0,2024-06-01
user13,2024-06-30,0.0,157.0,3,0,3,-157.0,0,1,6,1,30,6,0,0,0,2667.0,381.0,-2667.0,6.0,7785.0,259.5,2215.0,52.0,1.4664107485604607,121.5,791.0,2024-06-01
user13,2024-09-01,10000.0,769.0,8,1,7,9231.0,1,1,6,1,1,9,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2966.0,2024-09-01
user13,2024-09-02,0.0,0.0,0,0,0,0.0,0,0,0,0,2,9,0,0,28,769.0,109.85714285714286,9231.0,8.0,769.0,25.633333333333333,9231.0,8.0,4.162345789379581,84.22380952380954,3565.0,2024-09-01
user13,2024-09-03,0.0,1120.0,4,0,4,-1120.0,0,1,1,0,3,9,0,0,27,769.0,109.85714285714286,9231.0,8.0,769.0,25.633333333333333,9231.0,8.0,4.162345789379581,84.22380952380954,2668.0,2024-09-01
user13,2024-09-04,0.0,200.0,3,0,3,-200.0,0,1,2,0,4,9,0,0,26,1889.0,269.85714285714283,8111.0,12.0,1889.0,62.96666666666667,8111.0,12.0,4.23434824685476,206.89047619047616,2985.0,2024-09-01
user13,2024-09-05,0.0,160.0,2,0,2,-160.0,0,1,3,0,5,9,0,0,25,2089.0,298.42857142857144,7911.0,15.0,2089.0,69.63333333333334,7911.0,15.0,4.23919638643565,228.79523809523812,3070.0,2024-09-01
user13,2024-09-06,0.0,959.0,2,0,2,-959.0,0,1,4,0,6,9,0,0,24,2249.0,321.2857142857143,7751.0,17.0,2249.0,74.96666666666667,7751.0,17.0,4.242462232808876,246.3190476190476,2369.0,2024-09-01
user13,2024-09-07,0.0,125.0,1,0,1,-125.0,0,1,5,1,7,9,0,0,23,3208.0,458.2857142857143,6792.0,19.0,3208.0,106.93333333333334,6792.0,19.0,4.255272213888643,351.35238095238094,2244.0,2024-09-01
user13,2024-09-08,0.0,402.0,4,0,4,-402.0,0,1,6,1,8,9,0,0,22,3333.0,476.14285714285717,6667.0,20.0,3333.0,111.1,6667.0,20.0,4.256403721167326,365.0428571428572,1842.0,2024-09-01
user13,2024-09-09,0.0,599.0,3,0,3,-599.0,0,1,0,0,9,9,0,0,21,2966.0,423.7142857142857,-2966.0,16.0,3735.0,124.5,6265.0,24.0,3.384177575412635,299.2142857142857,1243.0,2024-09-01
user13,2024-09-10,0.0,223.0,3,0,3,-223.0,0,1,1,0,10,9,0,0,20,3565.0,509.2857142857143,-3565.0,19.0,4334.0,144.46666666666667,5666.0,27.0,3.5079219588843786,364.81904761904764,1036.0,2024-09-01
user13,2024-09-11,0.0,517.0,5,0,5,-517.0,0,1,2,0,11,9,0,0,19,2668.0,381.14285714285717,-2668.0,18.0,4557.0,151.9,5443.0,30.0,2.49929926188919,229.24285714285716,700.0,2024-09-01
user13,2024-09-12,0.0,245.0,3,0,3,-245.0,0,1,3,0,12,9,0,0,18,2985.0,426.42857142857144,-2985.0,20.0,5074.0,169.13333333333333,4926.0,35.0,2.512315270935961,257.2952380952381,739.0,2024-09-01
user13,2024-09-13,0.0,258.0,4,0,4,-258.0,0,1,4,0,13,9,0,0,17,3070.0,438.57142857142856,-3070.0,21.0,5319.0,177.3,4681.0,38.0,2.465347327938466,261.27142857142854,1911.0,2024-09-01
user13,2024-09-14,0.0,0.0,0,0,0,0.0,0,0,5,1,14,9,0,0,16,2369.0,338.42857142857144,-2369.0,23.0,5577.0,185.9,4423.0,42.0,1.8160972254070167,152.52857142857144,2030.0,2024-09-01
user13,2024-09-15,0.0,0.0,0,0,0,0.0,0,0,6,1,15,9,0,0,15,2244.0,320.57142857142856,-2244.0,22.0,5577.0,185.9,4423.0,42.0,1.7205533898952838,134.67142857142855,2030.0,2024-09-01
user13,2024-09-16,0.0,0.0,0,0,0,0.0,0,0,0,0,16,9,0,0,14,1842.0,263.14285714285717,-1842.0,18.0,5577.0,185.9,4423.0,42.0,1.4132844148895514,77.24285714285716,2705.0,2024-09-01
user13,2024-09-17,0.0,16.0,1,0,1,-16.0,0,1,1,0,17,9,0,0,13,1243.0,177.57142857142858,-1243.0,15.0,5577.0,185.9,4423.0,42.0,0.9554383551173279,-8.328571428571422,2834.0,2024-09-01
user13,2024-09-18,0.0,181.0,4,0,4,-181.0,0,1,2,0,18,9,0,0,12,1036.0,148.0,-1036.0,13.0,5593.0,186.43333333333334,4407.0,43.0,0.794949315312111,-38.43333333333334,2986.0,2024-09-01
user13,2024-09-19,0.0,284.0,4,0,4,-284.0,0,1,3,0,19,9,0,0,11,700.0,100.0,-700.0,12.0,5774.0,192.46666666666667,4226.0,47.0,0.5220537560303239,-92.46666666666667,2956.0,2024-09-01
user13,2024-09-20,0.0,1430.0,6,0,6,-1430.0,0,1,4,0,20,9,0,0,10,739.0,105.57142857142857,-739.0,13.0,6058.0,201.93333333333334,3942.0,51.0,0.5251548714097991,-96.36190476190477,1636.0,2024-09-01
user13,2024-09-21,0.0,119.0,2,0,2,-119.0,0,1,5,1,21,9,0,0,9,1911.0,273.0,-1911.0,15.0,7488.0,249.6,2512.0,57.0,1.0933758978451715,23.400000000000006,1637.0,2024-09-01
user13,2024-09-22,0.0,0.0,0,0,0,0.0,0,0,6,1,22,9,0,0,8,2030.0,290.0,-2030.0,17.0,7607.0,253.56666666666666,2393.0,59.0,1.1431190257954695,36.43333333333334,1657.0,2024-09-01
user13,2024-09-23,0.0,675.0,3,0,3,-675.0,0,1,0,0,23,9,0,0,7,2030.0,290.0,-2030.0,17.0,7607.0,253.56666666666666,2393.0,59.0,1.1431190257954695,36.43333333333334,1415.0,2024-09-01
user13,2024-09-24,0.0,145.0,2,0,2,-145.0,0,1,1,0,24,9,0,0,6,2705.0,386.42857142857144,-2705.0,20.0,8282.0,276.06666666666666,1718.0,62.0,1.3983225629038911,110.36190476190478,1746.0,2024-09-01
user13,2024-09-25,0.0,333.0,3,0,3,-333.0,0,1,2,0,25,9,0,0,5,2834.0,404.85714285714283,-2834.0,21.0,8427.0,280.9,1573.0,64.0,1.439720265545026,123.95714285714286,1413.0,2024-09-01
user13,2024-09-26,0.0,254.0,4,0,4,-254.0,0,1,3,0,26,9,0,0,4,2986.0,426.57142857142856,-2986.0,20.0,8760.0,292.0,1240.0,67.0,1.4592881521209167,134.57142857142856,2050.0,2024-09-01
user13,2024-09-27,0.0,110.0,1,0,1,-110.0,0,1,4,0,27,9,0,0,3,2956.0,422.2857142857143,-2956.0,20.0,9014.0,300.46666666666664,986.0,71.0,1.4040879509698618,121.81904761904764,2000.0,2024-09-01
user13,2024-09-28,0.0,120.0,1,0,1,-120.0,0,1,5,1,28,9,0,0,2,1636.0,233.71428571428572,-1636.0,15.0,9124.0,304.1333333333333,876.0,72.0,0.7692187646306065,-70.4190476190476,1880.0,2024-09-01
user13,2024-09-29,0.0,20.0,1,0,1,-20.0,0,1,6,1,29,9,0,0,1,1637.0,233.85714285714286,-1637.0,14.0,9244.0,308.1333333333333,756.0,73.0,0.7597276564281094,-74.27619047619046,1860.0,2024-09-01
user13,2024-09-30,0.0,433.0,4,0,4,-433.0,0,1,0,0,30,9,0,0,0,1657.0,236.71428571428572,-1657.0,15.0,9264.0,308.8,736.0,74.0,0.7673153186387531,-72.08571428571429,1900.0,2024-09-01
user13,2024-10-01,10000.0,476.0,5,1,4,9524.0,1,1,1,0,1,10,0,0,30,1415.0,202.14285714285714,-1415.0,16.0,9697.0,323.23333333333335,303.0,78.0,0.6265329201486289,-121.09047619047621,1646.0,2024-10-01
user13,2024-10-02,0.0,0.0,0,0,0,0.0,0,0,2,0,2,10,0,0,29,1746.0,249.42857142857142,8254.0,19.0,9404.0,313.46666666666664,596.0,75.0,0.7963596717041703,-64.03809523809522,1815.0,2024-10-01
user13,2024-10-03,0.0,891.0,4,0,4,-891.0,0,1,3,0,3,10,0,0,28,1413.0,201.85714285714286,8587.0,16.0,9404.0,313.46666666666664,596.0,75.0,0.6450831339531785,-111.60952380952378,1225.0,2024-10-01
user13,2024-10-04,0.0,60.0,1,0,1,-60.0,0,1,4,0,4,10,0,0,27,2050.0,292.85714285714283,7950.0,16.0,9175.0,305.8333333333333,825.0,75.0,0.9577093194692325,-12.976190476190482,1382.0,2024-10-01
user13,2024-10-05,0.0,0.0,0,0,0,0.0,0,0,5,1,5,10,0,0,26,2000.0,285.7142857142857,8000.0,16.0,9035.0,301.1666666666667,965.0,73.0,0.9488613978409897,-15.452380952380963,1382.0,2024-10-01
user13,2024-10-06,0.0,0.0,0,0,0,0.0,0,0,6,1,6,10,0,0,25,1880.0,268.57142857142856,8120.0,15.0,8875.0,295.8333333333333,1125.0,71.0,0.9081575358947622,-27.26190476190476,1673.0,2024-10-01
user13,2024-10-07,0.0,473.0,4,0,4,-473.0,0,1,0,0,7,10,0,0,24,1860.0,265.7142857142857,8140.0,14.0,7916.0,263.8666666666667,2084.0,69.0,1.0069756571140915,1.8476190476190482,1490.0,2024-10-01
user13,2024-10-08,0.0,222.0,3,0,3,-222.0,0,1,1,0,8,10,0,0,23,1900.0,271.42857142857144,8100.0,14.0,8264.0,275.46666666666664,1736.0,72.0,0.9853939164283994,-4.038095238095195,1440.0,2024-10-01
